GaiaEDR3,Gmag,BPmag,WDprob,Dist50,Abs_V,BV_Color
3.91995E+18,17.7833,18.0178,1,0.06236,13.80876947,0.2345
5.23548E+18,18.7494,18.8163,0.975,0.07286,14.43695417,0.0669
3.91858E+18,20.7402,20.8784,0.735,0.11376,15.46025208,0.1382
3.56899E+18,19.6562,20.1365,0.99,0.09937,14.66992355,0.4803
4.03147E+18,17.3135,17.4914,1,0.04642,13.97997432,0.1779
4.03299E+18,20.1777,20.6079,0.993,0.10204,15.13384775,0.4302
5.37786E+18,19.1498,19.7228,0.999,0.06154,15.20401254,0.573
1.07522E+18,15.9597,15.9003,1,0.09142,11.15449392,-0.0594
4.03512E+18,20.7152,20.9098,0.917,0.11148,15.4792152,0.1946
3.89112E+18,15.7133,15.7852,1,0.02831,13.45360065,0.0719
5.34127E+18,16.8754,17.2545,0.874,0.02597,14.80304025,0.3791
7.68967E+17,19.7911,20.341,0.999,0.10543,14.67627897,0.5499
5.37786E+18,17.4364,17.5902,1,0.06273,13.44902356,0.1538
3.56696E+18,18.4466,18.773,0.999,0.07119,14.18450504,0.3264
1.57551E+18,17.8244,18.1968,1,0.07047,13.58437864,0.3724
1.53779E+18,15.7014,15.8387,0.995,0.03733,12.84111005,0.1373
3.466E+18,20.6186,20.7598,0.934,0.11673,15.28268757,0.1412
3.9001E+18,20.5494,20.8437,0.738,0.11551,15.23630208,0.2943
1.54627E+18,17.5647,17.6681,1,0.08891,12.81994695,0.1034
3.60287E+18,20.0455,20.4945,0.83,0.1014,15.01531023,0.449
3.47378E+18,18.8142,19.0904,0.999,0.09354,13.95921317,0.2762
3.4926E+18,20.6591,21.0349,0.81,0.09412,15.79069041,0.3758
6.14883E+18,19.6664,20.3903,0.994,0.06976,15.44836764,0.7239
1.54923E+18,19.8082,20.2241,0.999,0.09694,14.87568492,0.4159
3.46744E+18,19.445,20.0297,0.997,0.06301,15.4479526,0.5847
1.53737E+18,18.9514,19.2346,0.999,0.09535,14.05479651,0.2832
4.00113E+18,19.6858,20.324,0.998,0.08217,15.11223357,0.6382
3.57573E+18,16.2869,16.4181,1,0.03366,13.65132944,0.1312
3.59557E+18,19.8397,20.1953,0.99,0.10886,14.65535835,0.3556
5.85475E+18,20.4326,21.3842,0.727,0.10221,15.38513306,0.9516
3.95115E+18,19.6392,20.2959,0.998,0.09574,14.73373288,0.6567
1.583E+18,20.4808,20.7943,0.995,0.11694,15.14098455,0.3135
3.6007E+18,18.3797,18.8572,0.994,0.04812,14.96807191,0.4775
3.46069E+18,18.8898,19.1529,0.999,0.086,14.21730774,0.2631
1.5374E+18,16.114,16.1184,1,0.07437,11.75701109,0.0044
4.00599E+18,20.5754,20.9377,0.873,0.10469,15.475874,0.3623
3.90001E+18,18.4903,18.635,0.999,0.08769,13.77554965,0.1447
3.46556E+18,18.8021,19.2501,0.999,0.06852,14.62301323,0.448
3.59578E+18,18.8744,19.1208,1,0.08174,14.31222683,0.2464
3.56903E+18,18.3846,18.572,0.999,0.09171,13.57251653,0.1874
3.89487E+18,19.414,20.0217,0.997,0.0791,14.92311758,0.6077
1.71797E+18,16.0183,16.0316,0.983,0.06579,11.92750057,0.0133
5.85919E+18,19.2153,19.5416,0.999,0.07177,14.93558527,0.3263
3.49259E+18,20.0567,20.4696,0.999,0.10201,15.01348626,0.4129
1.54908E+18,20.4315,20.4687,0.985,0.09507,15.54128253,0.0372
4.02812E+18,17.3251,17.5834,1,0.04065,14.27979725,0.2583
3.6009E+18,19.1088,19.6878,0.999,0.0634,15.09835371,0.579
3.60079E+18,20.1428,20.6901,0.939,0.10751,14.98555569,0.5473
3.57577E+18,15.8108,15.8905,1,0.03164,13.30961763,0.0797
3.60067E+18,20.0501,20.6389,0.974,0.09715,15.11288598,0.5888
3.48953E+18,17.0748,17.2664,0.967,0.05645,13.31648027,0.1916
3.92029E+18,18.9402,19.1098,0.997,0.10865,13.76005135,0.1696
3.56782E+18,19.7916,20.4171,0.999,0.07748,15.34565194,0.6255
3.9268E+18,20.6895,21.1905,0.853,0.10969,15.48866482,0.501
1.54678E+18,19.5015,19.9976,0.998,0.08193,14.93428523,0.4961
1.54921E+18,18.0713,18.194,1,0.07991,13.55829435,0.1227
5.85919E+18,16.9159,17.0801,1,0.04622,13.59175029,0.1642
4.02647E+18,17.1644,16.9644,0.861,0.09005,12.39198141,-0.2
3.56703E+18,19.0328,19.4388,0.993,0.05431,15.35840099,0.406
3.89971E+18,19.5461,19.6747,0.998,0.10758,14.3874423,0.1286
1.69263E+18,18.6235,19.1471,0.99,0.06494,14.56093858,0.5236
4.02712E+18,20.1203,20.7586,0.999,0.10777,14.95781059,0.6383
4.00291E+18,16.6979,16.6255,1,0.09935,11.71206064,-0.0724
3.89981E+18,17.8589,18.06,1,0.06243,13.88193333,0.2011
3.60078E+18,19.3481,19.6829,0.991,0.10106,14.32520353,0.3348
1.5372E+18,18.4312,18.7628,0.998,0.07781,13.97602292,0.3316
3.89478E+18,17.5041,17.9858,0.973,0.04909,14.04913484,0.4817
6.14782E+18,18.9956,19.318,0.999,0.10379,13.91482244,0.3224
1.68136E+18,17.6594,17.7026,1,0.10064,12.64554686,0.0432
1.58506E+18,17.628,17.5996,1,0.08717,12.92616477,-0.0284
1.57609E+18,17.9879,18.059,1,0.09307,13.14385143,0.0711
3.46224E+18,16.8537,17.0103,0.994,0.05739,13.05951888,0.1566
3.92184E+18,17.979,18.161,1,0.07311,13.65911608,0.182
5.83695E+18,18.8411,19.1344,0.999,0.08542,14.18330216,0.2933
3.59478E+18,18.2431,18.6643,0.995,0.069,14.04885455,0.4212
6.14888E+18,17.6318,17.7616,1,0.09403,12.76546782,0.1298
3.69887E+18,15.1749,15.0939,0.983,0.05935,11.30779638,-0.081
4.03364E+18,19.9945,20.4749,0.993,0.11007,14.78615517,0.4804
3.92008E+18,18.3752,18.5413,1,0.0963,13.45706856,0.1661
3.49449E+18,20.5967,20.9542,0.94,0.10869,15.41575206,0.3575
3.5675E+18,20.241,20.7254,0.95,0.11652,14.90899762,0.4844
3.5675E+18,20.2979,20.7937,0.954,0.10992,15.0925164,0.4958
3.48969E+18,19.6786,20.1006,0.999,0.08265,15.09238571,0.422
3.89199E+18,19.7447,19.9844,0.986,0.10501,14.63854671,0.2397
3.59576E+18,19.3707,19.7158,0.998,0.08776,14.65421693,0.3451
6.0757E+18,19.766,20.1099,0.999,0.09774,14.81563833,0.3439
1.71966E+18,19.0585,19.5407,0.999,0.07419,14.70677314,0.4822
3.95129E+18,19.576,20.0782,0.992,0.09006,14.80334029,0.5022
5.83787E+18,16.8492,16.9928,1,0.05123,13.30157822,0.1436
3.60151E+18,18.2833,18.483,0.986,0.0748,13.91379201,0.1997
6.05857E+18,17.3591,17.5091,1,0.07355,13.02618661,0.15
4.00107E+18,18.6081,19.1175,0.986,0.0565,14.84785776,0.5094
3.45988E+18,20.1071,20.494,0.999,0.10158,15.07305896,0.3869
4.02811E+18,18.4081,18.8138,0.993,0.05887,14.55862982,0.4057
3.69891E+18,19.8895,20.4595,0.956,0.09411,15.02132113,0.57
3.45988E+18,20.0674,20.3871,0.999,0.10574,14.94620347,0.3197
3.59477E+18,18.1282,18.2795,0.997,0.08219,13.5541051,0.1513
1.58295E+18,18.4529,19.0165,1,0.05076,14.92529193,0.5636
1.58299E+18,18.3308,18.6217,0.991,0.07177,14.05108527,0.2909
3.46259E+18,17.3501,17.5284,1,0.06633,13.24155001,0.1783
3.90583E+18,19.3458,19.7547,0.998,0.09983,14.34949464,0.4089
3.4895E+18,20.5572,21.1341,0.613,0.11471,15.2591936,0.5769
3.57472E+18,20.6449,21.0384,0.893,0.10656,15.50692894,0.3935
3.46621E+18,18.8538,19.3125,0.999,0.06782,14.69701107,0.4587
3.92548E+18,17.0772,17.1331,1,0.08043,12.55010966,0.0559
4.00313E+18,20.1092,20.5267,0.991,0.10726,14.95701104,0.4175
1.57336E+18,20.3737,21.0316,0.991,0.08358,15.76318817,0.6579
6.05407E+18,20.4583,20.6777,0.957,0.08981,15.69167652,0.2194
3.48972E+18,12.7381,12.8429,0.808,0.01043,12.64667846,0.1048
3.89491E+18,18.0087,18.3432,1,0.07228,13.71360928,0.3345
1.69276E+18,20.5602,20.806,0.996,0.11474,15.26162577,0.2458
6.07575E+18,18.7992,19.2681,0.999,0.0784,14.32761969,0.4689
3.69861E+18,18.7493,18.9249,0.999,0.09811,13.79073362,0.1756
3.56752E+18,19.2599,19.8196,0.997,0.07314,14.93912522,0.5597
3.89854E+18,19.5427,19.861,0.997,0.08645,14.85887501,0.3183
3.59457E+18,18.17,18.59,1,0.05009,14.67124484,0.42
3.8945E+18,20.0911,20.5387,0.885,0.09858,15.12215593,0.4476
6.14877E+18,20.4267,20.8602,0.994,0.11446,15.13343129,0.4335
3.8945E+18,20.2608,20.6738,0.942,0.09983,15.26449464,0.413
1.58518E+18,19.869,20.3413,0.999,0.10697,14.72269002,0.4723
3.59779E+18,19.4753,19.9244,0.998,0.10902,14.28776911,0.4491
3.90499E+18,16.8899,17.013,1,0.06234,12.91606601,0.1231
6.14949E+18,18.296,18.5789,0.999,0.07977,13.78680204,0.2829
3.95082E+18,20.2642,21.0699,0.913,0.10747,15.10776376,0.8057
3.90576E+18,19.7101,20.1575,0.999,0.09502,14.82102487,0.4474
3.59769E+18,20.4535,20.7453,0.89,0.11129,15.22121929,0.2918
4.00262E+18,18.7086,19.1574,0.999,0.06142,14.76705094,0.4488
3.46633E+18,15.6011,15.5191,0.915,0.09281,10.76312614,-0.082
6.05401E+18,19.5093,19.87,0.981,0.1053,14.39715814,0.3607
3.46226E+18,17.4015,17.6031,1,0.06756,13.2530518,0.2016
3.45979E+18,15.672,15.6878,0.983,0.05878,11.82585209,0.0158
3.92074E+18,20.5733,20.7252,0.903,0.11657,15.24036602,0.1519
3.57069E+18,15.552,15.5873,0.995,0.049,12.1010196,0.0353
4.01388E+18,18.8296,19.1162,1,0.08589,14.15988699,0.2866
1.72699E+18,19.7542,20.384,0.999,0.08974,14.98926967,0.6298
3.58153E+18,19.1897,19.595,0.991,0.09788,14.2362302,0.4053
3.59447E+18,19.8643,20.1685,0.999,0.08792,15.1438616,0.3042
6.14765E+18,17.8122,18.0219,1,0.06625,13.70627059,0.2097
3.57072E+18,19.8467,20.3668,0.94,0.10911,14.65737722,0.5201
1.53603E+18,17.5402,17.6412,1,0.09137,12.73618188,0.101
4.00674E+18,19.1954,19.8027,0.999,0.075,14.82009368,0.6073
3.57434E+18,19.367,19.9473,0.991,0.09855,14.39871686,0.5803
1.68202E+18,16.8171,16.8246,1,0.09086,12.02523634,0.0075
3.89545E+18,19.6451,19.7654,0.796,0.1059,14.5206202,0.1203
3.57121E+18,20.4196,20.5947,0.781,0.1154,15.10857096,0.1751
3.57121E+18,18.0417,18.3428,1,0.058,14.22456003,0.3011
3.90504E+18,18.0685,18.5536,0.987,0.04539,14.78369909,0.4851
4.02704E+18,18.9785,19.2147,0.999,0.10317,13.91073285,0.2362
3.89365E+18,18.4661,18.7473,0.999,0.07646,14.04892853,0.2812
4.02878E+18,20.6515,21.4999,0.735,0.11438,15.35974954,0.8484
6.14764E+18,18.5353,18.758,1,0.07685,14.10708064,0.2227
4.00186E+18,18.0526,18.1452,1,0.09781,13.10068371,0.0926
1.68408E+18,18.4953,18.7132,1,0.09208,13.67447345,0.2179
3.92166E+18,19.6594,20.2125,0.998,0.0914,14.85466902,0.5531
1.57312E+18,17.1461,17.2838,1,0.06683,13.02124269,0.1377
6.13103E+18,20.5219,21.0629,0.967,0.11601,15.19942287,0.541
3.89476E+18,20.0785,20.4226,0.994,0.10423,14.98853631,0.3441
1.6837E+18,16.9141,16.8915,1,0.09844,11.94824197,-0.0226
3.47267E+18,20.4801,20.8603,0.967,0.09273,15.6439987,0.3802
3.90595E+18,18.7689,19.0573,0.998,0.06589,14.67480246,0.2884
3.57131E+18,19.8107,20.3967,0.988,0.08344,15.20382852,0.586
1.69089E+18,18.1561,18.2916,1,0.10047,13.14591799,0.1355
3.46112E+18,18.2468,18.475,1,0.08196,13.67879025,0.2282
3.58214E+18,18.1944,18.1479,0.771,0.06756,14.0459518,-0.0465
3.46112E+18,18.9636,19.2862,0.991,0.09452,14.08598144,0.3226
3.89343E+18,20.3675,20.7463,0.862,0.11672,15.03177361,0.3788
6.12625E+18,17.3828,17.5138,0.992,0.07742,12.93853417,0.131
3.58071E+18,18.6511,18.8365,0.999,0.10127,13.62369595,0.1854
3.92073E+18,20.5622,21.0941,0.957,0.11181,15.31979676,0.5319
3.57111E+18,17.9465,18.0841,0.999,0.08873,13.20614759,0.1376
3.48934E+18,19.0077,19.6557,0.996,0.05365,15.35985137,0.648
3.47446E+18,18.8502,19.2858,0.998,0.07214,14.55931931,0.4356
1.57522E+18,18.8096,18.8871,0.847,0.08514,14.15893177,0.0775
3.47405E+18,20.5123,20.8242,0.988,0.11547,15.19995417,0.3119
3.58213E+18,18.6223,19.1865,0.999,0.05218,15.03477963,0.5642
4.00147E+18,17.1943,17.1783,0.985,0.09669,12.2673922,-0.016
3.59794E+18,20.1807,20.8356,0.904,0.09979,15.18526489,0.6549
5.78857E+18,18.7419,19.0629,0.984,0.07518,14.36138839,0.321
3.56912E+18,19.3538,19.6403,0.998,0.10092,14.33391379,0.2865
3.92258E+18,19.9802,20.5542,0.954,0.08034,15.45554086,0.574
3.89467E+18,19.9445,20.4089,0.999,0.10972,14.74307101,0.4644
3.59784E+18,20.0055,20.206,0.7,0.11781,14.64958922,0.2005
3.90471E+18,20.2834,20.7786,0.615,0.10022,15.27862801,0.4952
6.12988E+18,20.8225,21.0745,0.805,0.11242,15.5682821,0.252
3.57092E+18,19.3792,20.037,0.997,0.06739,15.23622272,0.6578
3.48848E+18,20.8161,21.2604,0.552,0.10493,15.71160164,0.4443
3.58168E+18,17.2162,17.3364,1,0.06599,13.11880936,0.1202
4.03029E+18,17.2536,17.308,1,0.09934,12.26797922,0.0544
3.92081E+18,20.4646,20.5351,0.949,0.11291,15.20093796,0.0705
4.01282E+18,18.7562,18.97,0.999,0.09489,13.87009777,0.2138
3.59835E+18,18.4633,18.7032,1,0.08164,13.90378502,0.2399
3.90645E+18,17.9605,18.1292,1,0.08723,13.25717064,0.1687
1.68143E+18,20.3176,20.9023,0.984,0.08409,15.69387824,0.5847
3.90463E+18,16.566,16.9976,0.944,0.02532,14.54868149,0.4316
6.07103E+18,20.6695,20.8726,0.868,0.11529,15.3605418,0.2031
1.57536E+18,15.6226,15.9352,0.941,0.01997,14.12070968,0.3126
3.95177E+18,17.5159,17.7482,1,0.10206,12.47162218,0.2323
6.1491E+18,20.7764,21.1521,0.94,0.1133,15.50525045,0.3757
3.95158E+18,19.9904,20.3437,0.903,0.08484,15.3473967,0.3533
1.57309E+18,18.3543,18.8342,1,0.05162,14.79021,0.4799
5.7706E+18,19.4525,19.8081,0.995,0.08867,14.71361646,0.3556
1.54812E+18,18.6779,19.0274,0.999,0.07139,14.40971309,0.3495
1.53837E+18,18.8086,19.2345,0.986,0.07225,14.51441074,0.4259
3.89429E+18,19.1232,19.727,0.965,0.06023,15.22413568,0.6038
3.51923E+18,19.0702,19.4182,0.998,0.08046,14.54229986,0.348
6.12517E+18,20.7089,21.0762,0.773,0.11468,15.41146158,0.3673
1.57348E+18,17.8122,17.9047,1,0.09462,12.93228528,0.0925
3.94664E+18,20.2792,20.7797,0.938,0.11301,15.01361563,0.5005
3.92133E+18,19.5,19.9644,0.998,0.07327,15.17536904,0.4644
3.59619E+18,16.9121,17.1766,0.989,0.04365,13.71217876,0.2645
3.58128E+18,20.5268,20.6867,0.909,0.11659,15.19349349,0.1599
3.46147E+18,15.0921,15.0087,0.992,0.08309,10.49435621,-0.0834
5.78831E+18,18.4819,18.6848,0.99,0.1032,13.41350151,0.2029
3.56957E+18,19.9077,20.3662,0.653,0.10163,14.87259037,0.4585
1.53271E+18,18.5279,18.6551,0.994,0.09204,13.70801695,0.1272
1.53669E+18,19.71,20.3357,0.983,0.10485,14.60715783,0.6257
5.78293E+18,18.1145,18.5506,1,0.053,14.49312065,0.4361
5.84272E+18,18.0476,18.5368,0.987,0.07357,13.71409622,0.4892
6.07582E+18,19.5479,20.0331,0.994,0.09492,14.66111135,0.4852
3.4692E+18,20.0215,20.4204,0.999,0.1087,14.84035228,0.3989
3.9083E+18,17.1677,17.1411,1,0.08662,12.4796091,-0.0266
4.02894E+18,19.9291,20.3369,0.999,0.09391,15.0655408,0.4078
1.53589E+18,19.864,20.6002,0.968,0.08702,15.16590461,0.7362
1.54572E+18,19.5812,19.9386,0.998,0.10531,14.46885194,0.3574
3.48998E+18,17.7273,17.818,1,0.07559,13.33497827,0.0907
4.01467E+18,15.8934,15.8975,0.992,0.06955,11.68191433,0.0041
3.58053E+18,19.4911,20.0853,0.917,0.07361,15.15641591,0.5942
6.05306E+18,17.5541,17.6827,1,0.06247,13.57574247,0.1286
3.58232E+18,18.9598,19.2242,0.999,0.1019,13.91892908,0.2644
3.89522E+18,19.5689,20.1023,0.999,0.09077,14.77918832,0.5334
3.90166E+18,19.7434,20.2884,0.999,0.09734,14.80194329,0.545
3.52097E+18,16.7022,16.5856,1,0.09083,11.91105343,-0.1166
6.12576E+18,16.8862,16.9149,1,0.07682,12.45882849,0.0287
3.48987E+18,18.8669,19.3552,0.998,0.06892,14.67517366,0.4883
1.71734E+18,17.4199,17.9363,0.993,0.03264,14.85114925,0.5164
1.58266E+18,18.0961,18.5012,1,0.05216,14.50941209,0.4051
3.6946E+18,18.8725,19.397,0.995,0.06723,14.73468444,0.5245
6.14377E+18,19.1307,19.4432,0.999,0.09466,14.2498675,0.3125
6.12577E+18,16.397,16.3851,1,0.09585,11.48903941,-0.0119
3.6944E+18,17.807,18.2344,0.993,0.03805,14.90522669,0.4274
3.58126E+18,19.2476,19.3537,0.987,0.10532,14.13504575,0.1061
3.69932E+18,19.3616,19.7741,0.96,0.09019,14.58580807,0.4125
3.47594E+18,18.8385,19.0305,0.999,0.09689,13.90710522,0.192
3.90553E+18,17.9209,18.0136,1,0.09832,12.95769065,0.0927
3.90553E+18,17.7734,17.8984,1,0.09574,12.86793288,0.125
4.01661E+18,19.1061,19.397,0.999,0.10524,13.9951958,0.2909
3.9055E+18,19.2663,19.7089,0.989,0.0717,14.98870422,0.4426
3.57105E+18,19.0215,19.336,0.997,0.07438,14.66421913,0.3145
3.46207E+18,19.8267,20.1825,0.992,0.10991,14.62151396,0.3558
3.51795E+18,17.7461,17.8579,1,0.10222,12.69842062,0.1118
3.92104E+18,18.9575,19.295,0.992,0.08579,14.29031666,0.3375
1.54505E+18,17.0156,17.237,0.979,0.04564,13.71887182,0.2214
3.59701E+18,18.3634,18.7928,0.999,0.05718,14.57717924,0.4294
3.69933E+18,20.6458,20.9316,0.756,0.11446,15.35253129,0.2858
3.46209E+18,19.9604,20.4996,0.999,0.10888,14.77565944,0.5392
3.51837E+18,20.1303,20.4297,0.999,0.1115,14.89392566,0.2994
1.72031E+18,18.5498,19.0296,0.999,0.05699,14.77080672,0.4798
4.01291E+18,19.0754,19.6207,0.992,0.07714,14.63900183,0.5453
3.69804E+18,18.8279,19.0821,0.999,0.09245,13.99836542,0.2542
1.72031E+18,19.8638,20.3897,0.986,0.10755,14.70574793,0.5259
3.46193E+18,20.5381,20.6698,0.971,0.11412,15.25129119,0.1317
4.01372E+18,18.5925,18.7568,0.999,0.10086,13.57390518,0.1643
6.05902E+18,18.6404,18.872,0.999,0.08639,13.95808263,0.2316
4.0021E+18,20.3809,20.8398,0.976,0.11279,15.11954702,0.4589
6.15129E+18,18.1508,18.7728,0.981,0.03807,15.24788562,0.622
3.51447E+18,17.1378,17.2628,1,0.05845,13.30387742,0.125
3.95354E+18,19.8573,20.4901,0.999,0.09959,14.86622134,0.6328
1.68388E+18,19.2661,19.5793,0.995,0.0951,14.37519742,0.3132
1.53248E+18,20.7961,21.3121,0.932,0.10402,15.71051575,0.516
6.1508E+18,20.042,20.543,0.995,0.10869,14.86105206,0.501
3.95357E+18,18.0553,18.4655,1,0.0522,14.46694748,0.4102
3.89393E+18,18.9143,19.3514,0.999,0.09154,14.10624546,0.4371
4.00933E+18,20.6394,20.9346,0.716,0.09241,15.81080515,0.2952
3.51407E+18,19.8198,20.4728,0.999,0.08646,15.13572384,0.653
4.01659E+18,20.0837,20.6746,0.975,0.10465,14.98500384,0.5909
1.69252E+18,16.7654,17.0096,1,0.04133,13.68407297,0.2442
3.47337E+18,19.7403,20.2026,0.998,0.10637,14.6062042,0.4623
1.68333E+18,16.8779,17.1178,0.983,0.03276,14.30118053,0.2399
1.58473E+18,17.1983,17.3638,1,0.09445,12.32229019,0.1655
1.69101E+18,18.6492,18.9279,1,0.09469,13.76767942,0.2787
4.0138E+18,18.2715,18.4802,0.995,0.0987,13.29991424,0.2087
3.90519E+18,20.0824,20.8528,0.981,0.07924,15.58767767,0.7704
6.14821E+18,20.1285,20.7234,0.994,0.11011,14.91936619,0.5949
6.05415E+18,16.038,16.1499,1,0.03752,13.16668585,0.1119
3.52162E+18,18.4473,18.4542,0.764,0.11151,13.21073092,0.0069
4.0162E+18,17.734,17.8803,1,0.07958,13.22998033,0.1463
4.01614E+18,16.9244,17.0816,0.988,0.04484,13.66607198,0.1572
3.90218E+18,16.6775,16.6116,0.99,0.08104,12.13400284,-0.0659
3.48914E+18,20.03,20.5546,0.999,0.10092,15.01011379,0.5246
5.85596E+18,17.5223,17.5972,1,0.08739,12.8149913,0.0749
1.53822E+18,20.8348,21.4,0.569,0.10639,15.70029596,0.5652
1.53158E+18,18.5329,18.8566,0.999,0.07102,14.27599666,0.3237
3.89397E+18,19.0087,19.4302,0.565,0.09804,14.05168349,0.4215
3.51794E+18,19.2241,19.7504,0.998,0.07568,14.82919438,0.5263
4.00217E+18,20.4291,21.2885,0.792,0.09717,15.49143899,0.8594
1.69064E+18,19.4912,20.045,0.999,0.0942,14.62094549,0.5538
3.94553E+18,18.2147,18.7162,0.965,0.06268,14.22905506,0.5015
3.94553E+18,19.8788,20.2631,0.999,0.1055,14.7625377,0.3843
3.58298E+18,16.474,16.6072,1,0.04918,13.01505738,0.1332
3.57622E+18,20.2287,20.5719,0.985,0.10232,15.17889734,0.3432
3.46906E+18,16.8041,16.8792,0.993,0.05404,13.1405233,0.0751
3.7017E+18,16.0173,15.987,1,0.0831,11.41929488,-0.0303
3.52166E+18,18.5852,19.2191,0.999,0.04471,15.33317665,0.6339
5.85966E+18,20.852,21.0772,0.531,0.0985,15.88481885,0.2252
3.58108E+18,19.1676,19.5223,0.998,0.09201,14.34842485,0.3547
4.00851E+18,16.612,16.5658,1,0.08652,11.92641745,-0.0462
6.07709E+18,17.2534,17.1597,1,0.09583,12.34589256,-0.0937
3.57627E+18,16.6208,16.7493,0.987,0.05908,12.76359757,0.1285
3.69336E+18,17.4133,17.6516,1,0.04921,13.95303317,0.2383
1.53323E+18,19.8682,20.2854,0.99,0.10731,14.71499903,0.4172
3.46183E+18,18.8861,19.307,0.999,0.08106,14.342067,0.4209
1.54501E+18,17.5288,17.6838,1,0.06953,13.31793885,0.155
1.57511E+18,16.7841,16.8664,0.987,0.0737,12.44676256,0.0823
3.46916E+18,18.5726,18.8561,0.999,0.08316,13.9730276,0.2835
6.09235E+18,18.7036,19.1126,0.985,0.05857,14.86522388,0.409
1.5333E+18,18.512,18.7995,1,0.08927,13.75847233,0.2875
1.5326E+18,20.0038,20.5514,0.999,0.10062,14.99037844,0.5476
1.26059E+18,19.254,19.6227,0.999,0.07923,14.75955172,0.3687
3.57794E+18,20.5366,20.8841,0.745,0.05933,16.67022826,0.3475
3.48877E+18,18.2931,18.4472,0.979,0.10309,13.2270173,0.1541
3.51409E+18,20.2513,20.7515,0.971,0.11257,14.99418667,0.5002
3.47662E+18,19.7224,20.106,0.999,0.09797,14.76693446,0.3836
6.07744E+18,20.771,20.9023,0.588,0.10278,15.71145693,0.1313
1.57276E+18,19.8926,20.2998,0.999,0.09481,15.00832927,0.4072
3.59696E+18,19.3795,19.6755,0.998,0.08851,14.6445383,0.296
6.07171E+18,18.4771,18.6935,0.999,0.1006,13.4641101,0.2164
6.15018E+18,19.1122,19.2782,1,0.0932,14.26512044,0.166
6.14513E+18,20.6996,20.8253,0.894,0.11123,15.46849031,0.1257
1.53863E+18,17.4714,17.6571,1,0.04835,14.04941761,0.1857
5.85492E+18,20.6339,21.2913,0.789,0.1177,15.28001769,0.6574
3.57619E+18,19.7211,20.1462,0.998,0.11209,14.47326565,0.4251
3.52158E+18,19.6073,19.7334,0.998,0.10147,14.5756117,0.1261
3.90534E+18,19.6023,20.0311,0.931,0.03745,16.73504089,0.4288
4.00951E+18,19.488,19.6288,0.588,0.09511,14.59686909,0.1408
1.5388E+18,18.9642,19.3476,0.999,0.08014,14.44495331,0.3834
6.05906E+18,19.1925,19.6296,0.999,0.10178,14.15418777,0.4371
1.68098E+18,18.5532,18.8032,1,0.07808,14.09050098,0.25
1.53874E+18,17.5959,17.7963,1,0.07355,13.26298661,0.2004
3.58392E+18,19.8452,20.3986,0.999,0.09534,14.94882426,0.5534
4.01667E+18,17.8349,18.0155,0.985,0.09313,12.98945199,0.1806
3.5146E+18,19.0856,19.4225,0.999,0.09594,14.17560143,0.3369
1.58116E+18,20.8652,20.6907,0.687,0.10989,15.66040913,-0.1745
3.51499E+18,19.6745,20.1821,0.992,0.09906,14.69500838,0.5076
6.15098E+18,18.7288,19.0058,1,0.09131,13.92620829,0.277
1.57222E+18,18.5076,18.6638,1,0.09009,13.73421707,0.1562
1.5726E+18,19.5528,20.2544,0.991,0.07734,15.11077916,0.7016
3.46908E+18,16.1294,16.1218,1,0.05315,12.50188366,-0.0076
1.53342E+18,19.4784,20.0549,0.999,0.08049,14.94969036,0.5765
6.07289E+18,19.4884,19.7303,0.998,0.10194,14.44667685,0.2419
5.83824E+18,18.6597,19.0795,0.99,0.06622,14.55475412,0.4198
5.86089E+18,17.9016,17.9778,1,0.07849,13.42752835,0.0762
3.69349E+18,16.7886,16.8119,1,0.09359,11.93245276,0.0233
3.47633E+18,18.7482,19.4174,0.969,0.05394,15.08864529,0.6692
6.05482E+18,17.609,17.841,1,0.06657,13.49260722,0.232
6.12676E+18,18.4391,18.8348,0.992,0.06584,14.34665089,0.3957
6.13127E+18,16.4151,16.59,1,0.04125,13.33798024,0.1749
5.83831E+18,17.2854,17.6181,1,0.04005,14.2723874,0.3327
3.47635E+18,20.1346,20.5735,0.994,0.11194,14.88967349,0.4389
3.51282E+18,20.2916,20.7375,0.999,0.11389,15.00917204,0.4459
3.46801E+18,20.2347,20.6108,0.963,0.08567,15.57055617,0.3761
3.46801E+18,20.2668,20.7631,0.962,0.07508,15.88917868,0.4963
3.47454E+18,15.8116,15.7416,0.986,0.09342,10.95940069,-0.07
6.13016E+18,18.3907,18.2875,0.672,0.0866,13.70311054,-0.1032
3.51962E+18,16.4514,16.5228,0.999,0.04818,13.03706602,0.0714
3.95372E+18,15.6623,15.5539,1,0.09287,10.82292277,-0.1084
1.71785E+18,19.7865,20.2377,0.999,0.09533,14.89035203,0.4512
3.46823E+18,19.2132,19.4408,0.998,0.10563,14.0942636,0.2276
1.57245E+18,19.0959,19.4726,0.999,0.08876,14.35481353,0.3767
1.57485E+18,18.6517,18.8858,0.999,0.09349,13.7978742,0.2341
5.85637E+18,18.8317,18.8856,0.974,0.10157,13.79787274,0.0539
4.0159E+18,20.5623,20.9149,0.733,0.10866,15.3819515,0.3526
3.46994E+18,18.9882,19.5477,0.99,0.06545,14.90865175,0.5595
